Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Sustainability_Score
Guatemala,GTM,2029,Fruits & Vegetables,Americas,Northern,Upper-Middle income,18.842026524620135,11090.810548649564,293336.8528159286,780.149459650039,1187090856.7689822,15.568222050459214,41.404753285462604,63.00229198902025,86.85791604230258
Guatemala,GTM,2029,Grains & Cereals,Americas,Northern,Upper-Middle income,18.842026524620135,11090.810548649564,240254.19415895513,232.2350079972198,370176464.6750567,12.750974203598771,12.325373159504231,19.646319051263497,86.85791604230258
Guatemala,GTM,2029,Meat & Seafood,Americas,Northern,Upper-Middle income,18.842026524620135,11090.810548649564,157236.17194312945,2044.7556985363092,4195617195.969785,8.344971372249962,108.52100732713158,222.67335153612788,86.85791604230258
Guatemala,GTM,2029,Prepared Food,Americas,Northern,Upper-Middle income,18.842026524620135,11090.810548649564,94796.49958637838,590.02756598146,442235845.37279946,5.031120164410741,31.31444301973008,23.470715572709086,86.85791604230258
Guinea-Bissau,GNB,2029,Bakery Items,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,23841.383890176276,68.66386513853722,31789002.59272624,11.886842563835732,34.23444538647568,15.849368091287795,80.197876802863
Guinea-Bissau,GNB,2029,Beverages,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,6067.319598118744,11.979752695649344,5394023.258681149,3.025045575354785,5.9728678042697965,2.6893533343939175,80.197876802863
Guinea-Bissau,GNB,2029,Dairy Products,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,29275.18454351323,69.26126219359384,90967278.45131831,14.59602812063969,34.532295745090266,45.35448623252854,80.197876802863
Guinea-Bissau,GNB,2029,Frozen Food,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,4066.117872595794,27.11562193049446,13257617.425423518,2.0272859671313115,13.519312905367427,6.609985889808571,80.197876802863
Guinea-Bissau,GNB,2029,Fruits & Vegetables,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,46728.00357006403,116.2881830314154,156268622.233941,23.297658572100545,57.97898855605099,77.91244496204631,80.197876802863
Guinea-Bissau,GNB,2029,Grains & Cereals,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,32149.231885671048,23.264654276305475,37264455.40493152,16.02897129351135,11.599296582714697,18.57932059086623,80.197876802863
Guinea-Bissau,GNB,2029,Meat & Seafood,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,27317.253354963777,304.8723724921947,757457988.5443566,13.619842346511833,152.00333632356975,377.6535749779366,80.197876802863
Guinea-Bissau,GNB,2029,Prepared Food,Africa,Northern,Lower-Middle income,2.005695268709184,1470.3932090285816,13304.888264484103,87.29872438708217,51915945.73307479,6.6335541954221195,43.525417718747214,25.884263947277798,80.197876802863
Honduras,HND,2029,Bakery Items,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,81303.90707437982,276.07780238722376,129355131.59367934,7.817686304241743,26.545952492212635,12.437998086834368,86.56254630079923
Honduras,HND,2029,Beverages,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,31459.453710281065,64.09226510122623,23033517.602308944,3.024948606526329,6.162720109272305,2.2147621384707645,86.56254630079923
Honduras,HND,2029,Dairy Products,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,100787.79211513739,292.9923342401104,325096174.3492737,9.691137491491626,28.1723503956738,31.259259256097558,86.56254630079923
Honduras,HND,2029,Frozen Food,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,13564.076173205842,112.42078742966146,54799505.61391079,1.3042385826791083,10.809695152742334,5.2691852081003665,86.56254630079923
Honduras,HND,2029,Fruits & Vegetables,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,180390.7448708442,457.42004390648736,597295475.6939936,17.34527043452693,43.982713023397224,57.43227881590842,86.56254630079923
Honduras,HND,2029,Grains & Cereals,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,113513.61409554805,123.61011738015873,185478339.61074242,10.914774679252616,11.885592666838667,17.834462419891775,86.56254630079923
Honduras,HND,2029,Meat & Seafood,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,80414.67480789265,1159.781004840283,2172331189.450993,7.732183169630428,111.51744613164728,208.8780773168981,86.56254630079923
Honduras,HND,2029,Prepared Food,Americas,Northern,Upper-Middle income,10.399996099903076,7588.366186271048,50886.68391890966,296.57781146379745,226155957.1427953,4.8929522117209165,28.51710795031562,21.7457732647518,86.56254630079923
Hong Kong,HKG,2029,Bakery Items,Asia,Northern,High income,7.44008868585842,74816.64249266453,67623.66705214448,230.26292220378417,99838762.07685775,9.089094217476013,30.948948584638675,13.419028494461902,81.05534511721945
Hong Kong,HKG,2029,Beverages,Asia,Northern,High income,7.44008868585842,74816.64249266453,20980.579978937974,47.697360593026175,18136686.188981216,2.8199368132286295,6.410859145225762,2.4376975806019776,81.05534511721945
Hong Kong,HKG,2029,Dairy Products,Asia,Northern,High income,7.44008868585842,74816.64249266453,82837.76515811894,291.6325314561412,266993832.12253448,11.133975501605372,39.1974536554188,35.8858399940873,81.05534511721945
Hong Kong,HKG,2029,Frozen Food,Asia,Northern,High income,7.44008868585842,74816.64249266453,12495.1169604947,106.80665801978107,50722182.159540504,1.6794311853089212,14.355562484462235,6.817416337516184,81.05534511721945
Hong Kong,HKG,2029,Fruits & Vegetables,Asia,Northern,High income,7.44008868585842,74816.64249266453,128276.1257081735,387.19360642686314,420086318.69158316,17.2412092280555,52.04153105900641,56.462541836369866,81.05534511721945
Hong Kong,HKG,2029,Grains & Cereals,Asia,Northern,High income,7.44008868585842,74816.64249266453,118089.55262584728,91.27782441263132,160783636.8132692,15.872062499779515,12.268378545826419,21.61044627315734,81.05534511721945
Hong Kong,HKG,2029,Meat & Seafood,Asia,Northern,High income,7.44008868585842,74816.64249266453,85193.57148394862,1648.547025201374,2340158643.4380784,11.450612362441104,221.5762600162028,314.5337027885275,81.05534511721945
Hong Kong,HKG,2029,Prepared Food,Asia,Northern,High income,7.44008868585842,74816.64249266453,41230.098667397855,298.91116473316345,163648160.75423428,5.541613871587987,40.175752918283365,21.99545834249057,81.05534511721945
Hungary,HUN,2029,Bakery Items,Europe,Northern,High income,9.952552555133021,33917.409842653455,81802.54227355514,265.88939163067363,140727310.61563292,8.21925248024594,26.715698325405114,14.139820898815845,82.13309921812645
Hungary,HUN,2029,Beverages,Europe,Northern,High income,9.952552555133021,33917.409842653455,28136.239543634885,65.01376211085756,25706030.932663374,2.8270375250742728,6.532370640668133,2.582858094972381,82.13309921812645
Hungary,HUN,2029,Dairy Products,Europe,Northern,High income,9.952552555133021,33917.409842653455,100823.21088474958,328.8348301379753,314299919.07248366,10.130387187229681,33.0402505604835,31.579830132158783,82.13309921812645
Hungary,HUN,2029,Frozen Food,Europe,Northern,High income,9.952552555133021,33917.409842653455,17176.54810739657,132.13790030512354,53648394.4424433,1.7258434971576997,13.276784982860857,5.39041558889073,82.13309921812645
Hungary,HUN,2029,Fruits & Vegetables,Europe,Northern,High income,9.952552555133021,33917.409842653455,170290.9215554575,522.3138033572889,616651200.8254839,17.11027604346888,52.48038635956822,61.9591001815355,82.13309921812645
Hungary,HUN,2029,Grains & Cereals,Europe,Northern,High income,9.952552555133021,33917.409842653455,134384.37908244354,120.96831909923215,214184114.75685564,13.502503838890547,12.154501915877132,21.520520848331554,82.13309921812645
Hungary,HUN,2029,Meat & Seafood,Europe,Northern,High income,9.952552555133021,33917.409842653455,100917.51574351708,1612.3849676120792,2512565777.7832212,10.139862631669196,162.00717943262634,252.4544094456821,82.13309921812645
Hungary,HUN,2029,Prepared Food,Europe,Northern,High income,9.952552555133021,33917.409842653455,57138.06187058236,417.1785585047101,268369414.79476365,5.741045983335546,41.916740071827164,26.964882959231634,82.13309921812645
Iceland,ISL,2029,Bakery Items,Europe,Northern,High income,0.3369753823853827,68141.64723708898,3904.0990975155014,13.192882751417924,5528691.124067968,11.585710118879156,39.150879978317974,16.406810150140483,77.71772359764486
Iceland,ISL,2029,Beverages,Europe,Northern,High income,0.3369753823853827,68141.64723708898,991.5208321455519,2.575527791414962,990865.631379138,2.9424132562051573,7.643074022747019,2.9404688982470892,77.71772359764486
Iceland,ISL,2029,Dairy Products,Europe,Northern,High income,0.3369753823853827,68141.64723708898,4522.972526444169,15.048460506213303,13723694.52338298,13.4222639482651,44.65744767373865,40.72610416296774,77.71772359764486
Iceland,ISL,2029,Frozen Food,Europe,Northern,High income,0.3369753823853827,68141.64723708898,598.8035714385421,6.232633714662584,1807353.5669618594,1.7769950053909842,18.495813167546515,5.363458761194831,77.71772359764486
Iceland,ISL,2029,Fruits & Vegetables,Europe,Northern,High income,0.3369753823853827,68141.64723708898,8240.74371316106,26.765030824820084,32239119.457984164,24.455031862643644,79.42725855923264,95.6720316771206,77.71772359764486
Iceland,ISL,2029,Grains & Cereals,Europe,Northern,High income,0.3369753823853827,68141.64723708898,6255.404220082499,4.5309276222626105,7167036.191245337,18.563386369062684,13.445871298339545,21.268723372346347,77.71772359764486
Iceland,ISL,2029,Meat & Seafood,Europe,Northern,High income,0.3369753823853827,68141.64723708898,3868.437683484913,83.82867773529564,100714907.13574845,11.479882168545965,248.76795789024365,298.87912411526133,77.71772359764486
Iceland,ISL,2029,Prepared Food,Europe,Northern,High income,0.3369753823853827,68141.64723708898,2200.132357383066,18.039113281895403,7932248.745858107,6.529059606101668,53.53243656613743,23.539549654064555,77.71772359764486
India,IND,2029,Bakery Items,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,7799154.87442365,26381.626838025077,14202986033.48214,5.176599460559655,17.510501773244876,9.427068832851361,87.30131926272973
India,IND,2029,Beverages,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,2949618.473883946,6403.3281839325,2899125553.1499705,1.9577753803603999,4.250135528329405,1.92426128422535,87.30131926272973
India,IND,2029,Dairy Products,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,10743018.332257945,34353.15070576946,32193932572.104183,7.130555015123823,22.801509173152862,21.368352939441287,87.30131926272973
India,IND,2029,Frozen Food,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,2208322.1936079445,13591.10103438242,7526375710.922266,1.4657484894499655,9.020937193300066,4.995545424145546,87.30131926272973
India,IND,2029,Fruits & Vegetables,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,20563523.39273942,59796.47482553635,85223745810.42831,13.64880244283227,39.68922329525035,56.56628233347377,87.30131926272973
India,IND,2029,Grains & Cereals,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,12355932.826443003,12759.033767565208,20787366481.47194,8.20110848341153,8.46866210274115,13.797375721737493,87.30131926272973
India,IND,2029,Meat & Seafood,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,10311549.299762761,129513.7558641678,278079935689.9518,6.8441724010040055,85.96326775611708,184.57236306535665,87.30131926272973
India,IND,2029,Prepared Food,Asia,Northern,Upper-Middle income,1506.617410492189,5466.243348840319,6179501.336463004,40204.39533767959,29344355651.97957,4.101573029375955,26.685205585501247,19.476978991231235,87.30131926272973
Indonesia,IDN,2029,Bakery Items,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,2764451.4190552677,10074.308949398524,4603676838.027968,9.19697914599334,33.51594774979837,15.315848772884266,83.11098529154438
Indonesia,IDN,2029,Beverages,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,1120185.0538033843,2813.5718365958774,951700496.9461411,3.7267135564291816,9.360396543256867,3.166186811355274,83.11098529154438
Indonesia,IDN,2029,Dairy Products,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,3486661.412306453,10576.273471140697,11443090803.104898,11.599680166953606,35.18592002953153,38.06971132009606,83.11098529154438
Indonesia,IDN,2029,Frozen Food,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,757105.5744955296,4839.20442974689,2437745140.017045,2.5187941925672472,16.099419189211286,8.110068804770396,83.11098529154438
Indonesia,IDN,2029,Fruits & Vegetables,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,6578056.754920832,15560.941115892345,25233131355.75813,21.88436026734099,51.76927688018492,83.94742670005974,83.11098529154438
Indonesia,IDN,2029,Grains & Cereals,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,4085096.247197787,4098.1398586218365,6702265028.892443,13.590596939371494,13.633991379739856,22.29758543657443,83.11098529154438
Indonesia,IDN,2029,Meat & Seafood,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,3147929.239998856,43820.28766976944,84505101871.20218,10.472761204545277,145.7845376092831,281.1377527860805,83.11098529154438
Indonesia,IDN,2029,Prepared Food,Asia,Southern,Upper-Middle income,300.58254728777973,7571.962717444644,1977127.798603724,13665.795313557102,8084086854.782395,6.577653348285749,45.46436723245072,26.894731339949143,83.11098529154438
Iran,IRN,2029,Bakery Items,Asia,Northern,High income,80.17555921690878,21857.855054064188,672477.0567801489,2490.3518035436737,1344563708.4425025,8.387556798460416,31.061233970395133,16.77024421875112,80.34524002062784
Iran,IRN,2029,Beverages,Asia,Northern,High income,80.17555921690878,21857.855054064188,331427.5522280806,794.6034712859105,299681043.7936835,4.1337728787326435,9.910794250105225,3.737810458956945,80.34524002062784
Iran,IRN,2029,Dairy Products,Asia,Northern,High income,80.17555921690878,21857.855054064188,939555.8668587735,3265.6537196375575,3002281493.3265796,11.718731693743198,40.731287084666086,37.44634303334435,80.34524002062784
Iran,IRN,2029,Frozen Food,Asia,Northern,High income,80.17555921690878,21857.855054064188,249040.9508897647,1472.2942500022561,764901708.8251386,3.1061953707862973,18.363379867661138,9.540335188130788,80.34524002062784
Iran,IRN,2029,Fruits & Vegetables,Asia,Northern,High income,80.17555921690878,21857.855054064188,1725140.9014853993,4515.171332578902,6848329839.100496,21.517042329797338,56.3160566222364,85.41667692735224,80.34524002062784
Iran,IRN,2029,Grains & Cereals,Asia,Northern,High income,80.17555921690878,21857.855054064188,1334564.6184562151,1523.762812537348,2305656613.61227,16.645529279635625,19.005328150127717,28.757599399768377,80.34524002062784
Iran,IRN,2029,Meat & Seafood,Asia,Northern,High income,80.17555921690878,21857.855054064188,975658.7480423417,14859.171620305273,25340861576.72584,12.169029534334426,185.33293394443228,316.0671634128313,80.34524002062784
Iran,IRN,2029,Prepared Food,Asia,Northern,High income,80.17555921690878,21857.855054064188,462618.0867035968,3592.9177258174864,2495326359.289365,5.770063735408684,44.81312959847433,31.123279758341965,80.34524002062784
Iraq,IRQ,2029,Bakery Items,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,371284.3112849283,1231.164904876068,678977727.0352398,8.650960290385795,28.68626111924762,15.820246576835912,83.79268032944253
Iraq,IRQ,2029,Beverages,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,174485.39833421027,393.97549840532247,161848889.61916718,4.065526623027757,9.179667140510686,3.771094750254496,83.79268032944253
Iraq,IRQ,2029,Dairy Products,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,410971.4388095702,1499.2392224894686,1356389165.5342517,9.575674192427504,34.93241859495656,31.603998479594967,83.79268032944253
Iraq,IRQ,2029,Frozen Food,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,105161.02048269122,602.6846119628545,329543631.1811735,2.4502619276957818,14.042609631614868,7.67839841503586,83.79268032944253
Iraq,IRQ,2029,Fruits & Vegetables,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,817647.5933764746,2199.647318854679,2929496047.4259953,19.051267847407505,51.25199484570267,68.25754066854692,83.79268032944253
Iraq,IRQ,2029,Grains & Cereals,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,560200.1471559728,582.6943587446327,958654743.8239208,13.052717500889802,13.576834802112629,22.33674806325532,83.79268032944253
Iraq,IRQ,2029,Meat & Seafood,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,470131.1900580194,6396.350494290465,11439497600.332878,10.954102106788481,149.03558391141368,266.5413982615014,83.79268032944253
Iraq,IRQ,2029,Prepared Food,Asia,Northern,Upper-Middle income,42.91827714173574,9561.764239675713,253222.0479882726,1778.7604716627843,1259430990.3226907,5.900098159858976,41.44529068090281,29.344863638479122,83.79268032944253
Ireland,IRL,2029,Bakery Items,Europe,Northern,High income,6.559241181750732,76607.74099283786,56406.54291666198,201.76961946088701,83057884.05137537,8.599553111966294,30.761122189294547,12.662727554897797,80.36307109990446
Ireland,IRL,2029,Beverages,Europe,Northern,High income,6.559241181750732,76607.74099283786,19651.698957575274,46.98354553417744,22640959.54463341,2.9960323782956286,7.162954407728765,3.451765062035773,80.36307109990446
Ireland,IRL,2029,Dairy Products,Europe,Northern,High income,6.559241181750732,76607.74099283786,85631.62219015507,301.2574292348637,252969937.79601365,13.055111074189695,45.92870133713468,38.56695169249643,80.36307109990446
Ireland,IRL,2029,Frozen Food,Europe,Northern,High income,6.559241181750732,76607.74099283786,14695.974843191716,113.61776481286131,59685093.78089301,2.240499233978343,17.321784893193318,9.099390025015428,80.36307109990446
Ireland,IRL,2029,Fruits & Vegetables,Europe,Northern,High income,6.559241181750732,76607.74099283786,144892.5481849584,397.25732478934054,452623656.03304833,22.089833895433166,60.56452473414132,69.00549064918485,80.36307109990446
Ireland,IRL,2029,Grains & Cereals,Europe,Northern,High income,6.559241181750732,76607.74099283786,114114.02513043632,80.79509615527758,126904148.10554345,17.39744308349675,12.317750470903174,19.34738250799788,80.36307109990446
Ireland,IRL,2029,Meat & Seafood,Europe,Northern,High income,6.559241181750732,76607.74099283786,74335.06549320088,1404.141050956375,2253302508.063488,11.332875775328642,214.0706542188154,343.5309734200165,80.36307109990446
Ireland,IRL,2029,Prepared Food,Europe,Northern,High income,6.559241181750732,76607.74099283786,36056.72623301587,309.99610222531334,142422956.03575152,5.497088037154924,47.26097023048816,21.713328125820997,80.36307109990446
Israel,ISR,2029,Bakery Items,Asia,Northern,High income,8.502226897206876,48069.6106679667,63027.55930658424,261.74134727709975,115067889.5430737,7.413064843904583,30.785034372946004,13.533853063939686,82.45572006202497
Israel,ISR,2029,Beverages,Asia,Northern,High income,8.502226897206876,48069.6106679667,22124.088514950457,54.11981617449479,21130377.004674807,2.6021522105248205,6.36536954715641,2.485275594281833,82.45572006202497
Israel,ISR,2029,Dairy Products,Asia,Northern,High income,8.502226897206876,48069.6106679667,77738.4318627056,299.1048591134475,265236677.16788945,9.143302431536375,35.17959032729513,31.196141949002104,82.45572006202497
Israel,ISR,2029,Frozen Food,Asia,Northern,High income,8.502226897206876,48069.6106679667,14543.706341467712,132.0802221799558,57318053.97302331,1.71057612520851,15.534779743804103,6.741534266964017,82.45572006202497
Israel,ISR,2029,Fruits & Vegetables,Asia,Northern,High income,8.502226897206876,48069.6106679667,159448.90980602257,455.1580509155811,579227771.9637601,18.75378200720616,53.53398073451888,68.12659541631923,82.45572006202497
Israel,ISR,2029,Grains & Cereals,Asia,Northern,High income,8.502226897206876,48069.6106679667,104421.3822471724,98.32790195333409,147920156.82297394,12.28165085566895,11.564958585807261,17.397813374231188,82.45572006202497
Israel,ISR,2029,Meat & Seafood,Asia,Northern,High income,8.502226897206876,48069.6106679667,76256.55434789139,1388.7229209080658,2177210264.549625,8.969009563005539,163.3363750106792,256.07529543405565,82.45572006202497
Israel,ISR,2029,Prepared Food,Asia,Northern,High income,8.502226897206876,48069.6106679667,49722.4670476499,383.1835779042679,203020928.21601143,5.848169855827368,45.068613498206,23.878559190499516,82.45572006202497
Italy,ITA,2029,Bakery Items,Europe,Northern,High income,62.49100921002119,53807.22721945546,424591.6467059248,1811.0704576183455,860750214.0341748,6.794443745962681,28.981296357875404,13.773984848625922,82.30549348388696
Italy,ITA,2029,Beverages,Europe,Northern,High income,62.49100921002119,53807.22721945546,197530.04695407706,490.39310637924075,182487038.88868612,3.160935460174977,7.847418573944238,2.9202127025246076,82.30549348388696
Italy,ITA,2029,Dairy Products,Europe,Northern,High income,62.49100921002119,53807.22721945546,609411.5923410277,2414.4154402534505,1835493801.6292658,9.751988326719186,38.63620496412578,29.372126083937882,82.30549348388696
Italy,ITA,2029,Frozen Food,Europe,Northern,High income,62.49100921002119,53807.22721945546,138197.53972330186,1051.2056086613982,489429625.81359804,2.2114787626303882,16.821709585909915,7.832000666987341,82.30549348388696
Italy,ITA,2029,Fruits & Vegetables,Europe,Northern,High income,62.49100921002119,53807.22721945546,1102922.1594707794,3368.333484839731,3727389782.3163714,17.649293448983258,53.90108957145115,59.64681686911594,82.30549348388696
Italy,ITA,2029,Grains & Cereals,Europe,Northern,High income,62.49100921002119,53807.22721945546,698975.0372571113,655.1129081376242,1037955104.512589,11.185209618042498,10.483314582677101,16.60967101722115,82.30549348388696
Italy,ITA,2029,Meat & Seafood,Europe,Northern,High income,62.49100921002119,53807.22721945546,554559.5153206087,9712.767344442349,14267159154.836159,8.874228826371368,155.42663604294597,228.30738909795437,82.30549348388696
Italy,ITA,2029,Prepared Food,Europe,Northern,High income,62.49100921002119,53807.22721945546,363779.51799496583,3464.987488528439,1653287423.9496276,5.821309698685893,55.447776125413995,26.456404606832674,82.30549348388696
Ivory Coast,CIV,2029,Bakery Items,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,299040.7987034319,985.4637675736074,571256675.042005,9.46665495025844,31.196564127869816,18.08412047487121,80.68602878099831
Ivory Coast,CIV,2029,Beverages,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,104688.98282877613,243.2033193600585,102575120.74792579,3.31411125783012,7.699022732421426,3.247193288714838,80.68602878099831
Ivory Coast,CIV,2029,Dairy Products,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,384908.47244148754,1172.8280777075972,1315767538.8374748,12.18494503704255,37.12790621136505,41.652902677263334,80.68602878099831
Ivory Coast,CIV,2029,Frozen Food,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,79771.06330884784,425.55171269273444,256598346.96121806,2.525291313540814,13.471577273136138,8.123065555003382,80.68602878099831
Ivory Coast,CIV,2029,Fruits & Vegetables,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,638340.0231966507,1531.6850748148856,2418994175.353112,20.207760167654037,48.488146629495006,76.57745459496081,80.68602878099831
Ivory Coast,CIV,2029,Grains & Cereals,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,534066.8242449512,487.6770286147905,829169745.464881,16.90681126932547,15.438261859519809,26.24880588047855,80.68602878099831
Ivory Coast,CIV,2029,Meat & Seafood,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,380467.4680826196,4262.158654903445,9116952429.363798,12.044357344392322,134.92602181431204,288.6129358298728,80.68602878099831
Ivory Coast,CIV,2029,Prepared Food,Africa,Northern,Lower-Middle income,31.588855860355203,3921.9291830480865,233010.02826723625,1325.4638043948787,1050872047.7203372,7.376336430078483,41.95985477455575,33.267176638683125,80.68602878099831
Jamaica,JAM,2029,Bakery Items,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,25538.94090576092,80.76139626689985,36383905.61783018,7.857425271532472,24.84741392892464,11.194035826838192,83.22243531377619
Jamaica,JAM,2029,Beverages,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,7302.455725306178,15.775198919059322,6979343.202936639,2.24670632866082,4.853468556407836,2.1472960787141466,83.22243531377619
Jamaica,JAM,2029,Dairy Products,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,37208.57195524529,115.98610263476385,110526068.6991699,11.447756376335446,35.684805307779044,34.0049467424897,83.22243531377619
Jamaica,JAM,2029,Frozen Food,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,5853.518297539502,40.75321961604145,16844164.442010928,1.8009197314869725,12.538318597039579,5.182351290638298,83.22243531377619
Jamaica,JAM,2029,Fruits & Vegetables,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,68081.12553089636,163.03060686018608,211342570.31570488,20.946144878708367,50.158728786108,65.02260446417564,83.22243531377619
Jamaica,JAM,2029,Grains & Cereals,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,48092.314565752844,34.302711041444546,46929380.26284784,14.79629751405217,10.553726155430478,14.438503922904601,83.22243531377619
Jamaica,JAM,2029,Meat & Seafood,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,34775.57376591029,551.042360940816,814325219.7318629,10.699209225182392,169.53616786687508,250.53895478195176,83.22243531377619
Jamaica,JAM,2029,Prepared Food,Americas,Northern,Upper-Middle income,3.2502938333106073,15078.676081113148,21014.8382480269,131.53841915681332,81410476.77514006,6.465519527082911,40.4697008648089,25.047112953544545,83.22243531377619
Japan,JPN,2029,Bakery Items,Asia,Northern,High income,130.68089692336233,59619.93732090236,876268.5827431533,3307.5183580541857,1736935859.1263392,6.7054068603235875,25.30988412173109,13.291428969491719,83.96322183012425
Japan,JPN,2029,Beverages,Asia,Northern,High income,130.68089692336233,59619.93732090236,365470.3163373796,986.028561340105,360033947.93003243,2.7966621361017237,7.545315226282542,2.755061806326398,83.96322183012425
Japan,JPN,2029,Dairy Products,Asia,Northern,High income,130.68089692336233,59619.93732090236,1020365.2972094525,3399.7475849025445,3060829249.905513,7.808067753069101,26.015643180780454,23.422162855987533,83.96322183012425
Japan,JPN,2029,Frozen Food,Asia,Northern,High income,130.68089692336233,59619.93732090236,253804.46300626197,1900.714336937623,749061208.4237703,1.9421695824073302,14.544699200008514,5.731987046760602,83.96322183012425
Japan,JPN,2029,Fruits & Vegetables,Asia,Northern,High income,130.68089692336233,59619.93732090236,2251615.8088227105,6135.961517266459,7785224309.9416,17.22987721872745,46.95377566060697,59.574310348567906,83.96322183012425
Japan,JPN,2029,Grains & Cereals,Asia,Northern,High income,130.68089692336233,59619.93732090236,1408582.033739344,1338.8808791316512,2439345206.317022,10.778790679447244,10.24542156239436,18.66642534407744,83.96322183012425
Japan,JPN,2029,Meat & Seafood,Asia,Northern,High income,130.68089692336233,59619.93732090236,1107915.5834967664,22036.48251003008,30639387238.647972,8.478022492809352,168.62818536479247,234.45957259243795,83.96322183012425
Japan,JPN,2029,Prepared Food,Asia,Northern,High income,130.68089692336233,59619.93732090236,688961.5463813291,6164.129660818856,3158689444.448405,5.272090738597928,47.16932471341855,24.171011362898856,83.96322183012425
Jordan,JOR,2029,Bakery Items,Asia,Northern,Upper-Middle income,7.94752312037532,9665.166846870305,59714.79726186375,203.3019014076921,98595761.62428457,7.513636180405819,25.580536014608185,12.405847725250583,82.28495444180528
Jordan,JOR,2029,Beverages,Asia,Northern,Upper-Middle income,7.94752312037532,9665.166846870305,22437.207435207525,62.69836234975637,23217977.553479977,2.823169822266328,7.889044347542012,2.9214105076278805,82.28495444180528
Jordan,JOR,2029,Dairy Products,Asia,Northern,Upper-Middle income,7.94752312037532,9665.166846870305,96923.43622527938,329.31778609555977,280062198.5862933,12.195426770989021,41.43653074141769,35.23892844907728,82.28495444180528
Jordan,JOR,2029,Frozen Food,Asia,Northern,Upper-Middle income,7.94752312037532,9665.166846870305,13216.098962883507,110.10163116129577,63740682.13755716,1.6629204800928443,13.853577963054262,8.020194615620952,82.28495444180528
Jordan,JOR,2029,Fruits & Vegetables,Asia,Northern,Upper-Middle income,7.94752312037532,9665.166846870305,166433.3548996935,452.0786772476306,669739210.1255312,20.941537681469967,56.88296471747556,84.27018078229925,82.28495444180528
