Country,ISO3,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Population (Million),GDP_Per_Capita_USD,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Material_Footprint_Per_Capita,Years_from_2010,Year_Trend,Pandemic_Indicator,Year_Cycle,Year_Cycle_Cos,FAO_Food_Price_Index,Waste_Efficiency,Economic_Intensity,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Sustainability_Score,Waste_Trend_3Y,Economic_Trend_3Y,Category_Waste_Share,Category_Economic_Share,Continent,Subregion,Hemisphere,Income_Group,Year_Norm,Pandemic_Flag,Year_Sin,Year_Cos,Log_Population,Log_GDP_PC,Log_Total_Waste,Log_Econ_Loss,Cat_Waste_Share,Cat_Econ_Share,Carbon_Intensity,Econ_GDP_Ratio,Total Waste (Tons)_MA3,Economic Loss (Million $)_MA3,Carbon_Footprint_kgCO2e_MA3,Pop_MatFP,GDP_Waste_PC,Country_Enc,Food Category_Enc,Continent_Enc,Subregion_Enc,Hemisphere_Enc,Income_Group_Enc
Panama,PAN,2013,Frozen Food,7982.4,44.849,26671284.6,3.582,11786.8,2.2,12.5197,7.445364,19.18,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,5.618485668470635,1.062183,68.725,10.747,11.787,95.87,7690.099999999999,42.923333333333325,0.0329299051425337,0.0416417135784724,Americas,Latin America and the Caribbean,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,1.5221355840313038,9.37482037730714,8.985119664866774,3.825353388213809,0.032929905142533716,0.04164171357847247,3341.261349969934,1.0622610759327875,7690.099999999999,42.923333333333325,24511719.266666666,68.70276,20.62460483007571,103,3,1,5,0,0
Panama,PAN,2014,Frozen Food,7273.6,38.004,23859838.8,3.597,12211.1,2.03,10.5667,6.634005,20.81,4.0,4.0,0.0,-0.9511,0.309,1.15,5.224923009238891,0.865331,74.841,14.386,12.211,96.41,7428.633333333334,40.14966666666667,0.0281497942444166,0.0375835899626774,Americas,Latin America and the Caribbean,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,1.525403916824091,9.410182542488126,8.892144107710214,3.6636642049728727,0.028149794244416656,0.03758358996267749,3280.334194896612,0.8652350096241685,7428.633333333334,40.14966666666667,23637081.133333337,74.85356999999999,19.102670561250893,103,3,1,5,0,0
Panama,PAN,2015,Frozen Food,6918.4,29.575,21633449.4,3.611,12638.5,2.0,8.1903,5.991014,21.81,5.0,5.0,0.0,0.0,1.0,0.93,4.274832331174839,0.648043,78.766,18.055,12.639,96.96,7391.466666666667,37.476,0.0278832822827664,0.0370260014547494,Americas,Latin America and the Caribbean,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,1.5284447532245686,9.444582109956427,8.84208433965029,3.420182681573236,0.027883282282766403,0.0370260014547494,3126.9440043940795,0.6480398787636258,7391.466666666667,37.476,24054857.599999998,78.75591,18.889164219912853,103,3,1,5,0,0
Panama,PAN,2016,Frozen Food,7213.3,31.323,22354538.4,3.625,13042.9,2.03,8.6398,6.166043,20.17,6.0,6.0,0.0,0.9511,0.309,0.914,4.342395297575313,0.662413,73.114,21.753,13.043,96.84,7135.099999999999,32.967333333333336,0.0273892968613543,0.0349590955256197,Americas,Latin America and the Caribbean,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,1.5314763709643886,9.47607587051981,8.883820446404197,3.4757790511273976,0.027389296861354336,0.0349590955256197,3099.072324733478,0.6624928187908284,7135.099999999999,32.967333333333336,22615942.2,73.11625000000001,19.236434017155215,103,3,1,5,0,0
Panama,PAN,2017,Frozen Food,7847.7,33.556,23612795.5,3.64,13538.6,2.22,9.2189,6.487159,21.39,7.0,7.0,0.0,0.5878,-0.809,0.98,4.275902493724276,0.680933,77.874,25.48,13.539,96.62,7326.466666666667,31.484666666666666,0.0326067039918563,0.0412068817309935,Americas,Latin America and the Caribbean,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,1.534714366238164,9.5133740039324,8.968103191966875,3.542581196496638,0.03260670399185632,0.04120688173099357,3008.881009722594,0.6809183607375443,7326.466666666667,31.484666666666666,22533594.433333334,77.8596,21.11969028872993,103,3,1,5,0,0
Panama,PAN,2018,Frozen Food,8050.4,36.748,24437145.8,3.654,14026.0,2.22,10.0556,6.686886,23.14,8.0,8.0,0.0,-0.5878,-0.809,0.965,4.564742124614926,0.716927,84.565,29.236,14.026,96.43,7703.8,33.87566666666666,0.0313830913186987,0.0433006940271247,Americas,Latin America and the Caribbean,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,1.5377270648801,9.54873932271967,8.993601268334967,3.6309324941590866,0.03138309131869876,0.04330069402712479,3035.519452449568,0.7170200997428264,7703.8,33.87566666666666,23468159.900000002,84.55356,21.19820129643767,103,3,1,5,0,0
Panama,PAN,2019,Frozen Food,6825.8,28.513,22213681.2,3.669,14432.7,1.9,7.7711,6.054248,22.65,9.0,9.0,0.0,-0.9511,0.309,0.951,4.177239297957749,0.538437,83.113,33.022,14.433,97.08,7574.633333333334,32.939,0.0270280222993657,0.0337026324530121,Americas,Latin America and the Caribbean,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,1.5409449159888,9.577321029156835,8.828611321544603,3.3848308442418578,0.0270280222993657,0.03370263245301217,3254.370359518298,0.5384527730188452,7574.633333333334,32.939,23421207.5,83.10284999999999,18.196909955397985,103,3,1,5,0,0
Panama,PAN,2020,Frozen Food,8162.7,38.544,24919382.5,3.684,13985.3,2.22,10.4632,6.764618,20.52,10.0,10.0,1.0,0.0,1.0,0.979,4.721966996214488,0.748154,75.585,36.838,13.985,96.34,7679.633333333334,34.60166666666667,0.0270067017990571,0.0329008467631794,Americas,Latin America and the Caribbean,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,1.544152445735471,9.545833558055214,9.007452776561761,3.677413976004658,0.027006701799057193,0.032900846763179455,3052.835765126735,0.7481098522457422,7679.633333333334,34.60166666666667,23856736.5,75.59568,21.191750498882577,103,3,1,5,0,0
Panama,PAN,2021,Frozen Food,8387.6,45.322,24238030.1,3.699,14838.4,2.19,12.2541,6.553444,21.05,11.0,11.0,1.0,0.9511,0.309,1.257,5.403452715913969,0.825837,77.85,40.684,14.838,96.02,7792.033333333333,37.459666666666664,0.0290158595078346,0.0343336520090966,Americas,Latin America and the Caribbean,Northern,High income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,1.5473497201206787,9.60504108463716,9.034628920221834,3.8356170102255205,0.029015859507834623,0.03433365200909665,2889.745588726215,0.8257292346788294,7792.033333333333,37.459666666666664,23790364.600000005,77.86395,21.035039975355378,103,3,1,5,0,0
Panama,PAN,2022,Frozen Food,7903.0,49.478,24503689.1,3.713,15357.7,2.04,13.3245,6.598877,21.69,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,6.260660508667595,0.867608,80.527,44.56,15.358,95.86,8151.100000000001,44.448,0.0331416182486481,0.0358003636618856,Americas,Latin America and the Caribbean,Northern,High income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,1.5503246479415937,9.639437367703218,8.975124239427704,3.9215375977967315,0.03314161824864811,0.03580036366188562,3100.5553713779577,0.8676828374100709,8151.100000000001,44.448,24553700.566666666,80.53497,19.664452230114566,103,3,1,5,0,0
Panama,PAN,2023,Frozen Food,6478.4,38.37,20693449.9,3.728,15833.8,1.81,10.2919,5.550572,23.53,13.0,13.0,0.0,-0.5878,-0.809,1.241,5.922758705853297,0.649996,87.722,48.466,15.834,96.66,7589.666666666667,44.39000000000001,0.0252739763169608,0.0309522599505828,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.5535022801037972,9.66996532864353,8.776383192466769,3.673004104955646,0.02527397631696088,0.030952259950582862,3194.2223234131884,0.6500260186593823,7589.666666666667,44.39000000000001,23145056.366666663,87.71984,17.502637244844788,103,3,1,5,0,0
Panama,PAN,2010,Fruits & Vegetables,61439.2,150.539,226328952.5,3.54,10559.6,18.0,42.5297,63.94156,19.47,0.0,0.0,0.0,0.0,1.0,1.118,2.4502109402466177,4.027588,68.922,0.0,10.56,77.9,61439.2,150.539,0.2480677996212718,0.1502661167320146,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.5129270120532565,9.26488537382798,11.025819623024589,5.020843017563677,0.24806779962127176,0.15026611673201465,3683.787427245147,4.027154555375,61439.2,150.539,226328952.5,68.9238,166.76793672890363,103,4,1,5,0,0
Panama,PAN,2011,Fruits & Vegetables,70647.8,197.059,277452497.4,3.554,11003.1,20.19,55.4505,78.072491,18.75,1.0,1.0,0.0,0.9511,0.309,1.319,2.7893154493133543,5.039539,66.619,3.554,11.003,73.03,66043.5,173.79899999999998,0.271282933679337,0.1695777401624877,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.5160059676415478,9.30602320960768,11.16547640283042,5.288564966105352,0.27128293367933703,0.16957774016248772,3927.263090995048,5.039225478007332,66043.5,173.79899999999998,251890724.95,66.6375,187.8886086019791,103,4,1,5,0,0
Panama,PAN,2012,Fruits & Vegetables,72998.8,194.628,274689358.4,3.568,11388.2,19.61,54.5483,76.987022,17.88,2.0,2.0,0.0,0.5878,-0.809,1.257,2.6661808139311876,4.789893,63.811,7.136,11.388,73.55,68361.93333333333,180.742,0.2815355897689056,0.1712410905414786,Americas,Latin America and the Caribbean,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,1.5190754723537092,9.340420816924446,11.198211980400748,5.27621489664009,0.28153558976890564,0.17124109054147865,3762.9297796676105,4.789888329852558,68361.93333333333,180.742,259490269.4333333,63.79584,183.1656522198884,103,4,1,5,0,0
Panama,PAN,2013,Fruits & Vegetables,62395.0,157.12,234935380.1,3.582,11786.8,17.93,43.8605,65.582867,19.18,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,2.5181504928279512,3.721156,68.725,10.747,11.787,77.5,68680.53333333333,182.93566666666663,0.2573989566256253,0.1458838778445359,Americas,Latin America and the Caribbean,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,1.5221355840313038,9.37482037730714,11.041256449738759,5.063354238428484,0.2573989566256253,0.145883877844536,3765.2917717765845,3.721431029689839,68680.53333333333,182.93566666666666,262359078.63333333,68.70276,168.09052936511702,103,4,1,5,0,0
Panama,PAN,2014,Fruits & Vegetables,73268.1,164.257,259878501.9,3.597,12211.1,19.64,45.6701,72.256782,20.81,4.0,4.0,0.0,-0.9511,0.309,1.15,2.241862420343915,3.740045,74.841,14.386,12.211,75.78,69553.96666666667,172.0016666666667,0.2835572398371294,0.1624399467555919,Americas,Latin America and the Caribbean,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,1.525403916824091,9.410182542488126,11.201894243742961,5.107501837895148,0.2835572398371293,0.16243994675559195,3546.95292903733,3.739630222498607,69553.96666666667,172.00166666666667,256501080.13333333,74.85356999999999,184.8159851344668,103,4,1,5,0,0
Panama,PAN,2015,Fruits & Vegetables,65417.1,133.173,265719750.7,3.611,12638.5,17.48,36.88,73.58654,21.81,5.0,5.0,0.0,0.0,1.0,0.93,2.0357521198585693,2.918066,78.766,18.055,12.639,78.27,67026.73333333334,151.51666666666665,0.2636510559406738,0.166724047057763,Americas,Latin America and the Caribbean,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,1.5284447532245686,9.444582109956427,11.088554257564532,4.899130012045333,0.26365105594067384,0.16672404705776306,4061.9310654247893,2.9180529086927587,67026.73333333334,151.51666666666665,253511210.9,78.75591,165.09129528203835,103,4,1,5,0,0
Panama,PAN,2016,Fruits & Vegetables,70756.1,129.843,279837722.0,3.625,13042.9,19.24,35.8145,77.187521,20.17,6.0,6.0,0.0,0.9511,0.309,0.914,1.8350785303316601,2.745896,73.114,21.753,13.043,77.42,69813.76666666668,142.42433333333332,0.2686648035783446,0.1449156798624984,Americas,Latin America and the Caribbean,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,1.5314763709643886,9.47607587051981,11.167008163827314,4.873998131175283,0.26866480357834466,0.14491567986249845,3954.96249793304,2.7462265769644523,69813.76666666668,142.42433333333332,268478658.2,73.11625000000001,182.31969974880116,103,4,1,5,0,0
Panama,PAN,2017,Fruits & Vegetables,61989.3,116.013,218684862.8,3.64,13538.6,17.26,31.8723,60.079436,21.39,7.0,7.0,0.0,0.5878,-0.809,0.98,1.8715004041019982,2.354188,77.874,25.48,13.539,80.71,66054.16666666667,126.343,0.2575616748553562,0.1424643572016258,Americas,Latin America and the Caribbean,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,1.534714366238164,9.5133740039324,11.034733200174495,4.762285039736485,0.25756167485535625,0.14246435720162587,3527.784033696138,2.354135826208271,66054.16666666667,126.343,254747445.16666666,77.8596,164.20083530787323,103,4,1,5,0,0
Panama,PAN,2018,Fruits & Vegetables,62072.0,113.35,231994990.0,3.654,14026.0,17.06,31.0167,63.482207,23.14,8.0,8.0,0.0,-0.5878,-0.809,0.965,1.8261051681917773,2.211375,84.565,29.236,14.026,80.62,64939.13333333334,119.73533333333334,0.2419769507520457,0.1335619263082234,Americas,Latin America and the Caribbean,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,1.5377270648801,9.54873932271967,11.03606639076751,4.73926392046879,0.24197695075204576,0.13356192630822344,3737.5143381879107,2.2116639900361754,64939.13333333334,119.73533333333334,243505858.26666665,84.55356,162.90149284559757,103,4,1,5,0,0
Panama,PAN,2019,Fruits & Vegetables,72602.9,150.962,262847084.1,3.669,14432.7,19.28,41.1441,71.637902,22.65,9.0,9.0,0.0,-0.9511,0.309,0.951,2.0792833344122617,2.850752,83.113,33.022,14.433,76.9,65554.73333333334,126.775,0.2874846611677192,0.1784384947347393,Americas,Latin America and the Caribbean,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,1.5409449159888,9.577321029156835,11.192773918378338,5.023630489591067,0.2874846611677192,0.17843849473473936,3620.33863798829,2.8508367243177113,65554.73333333334,126.77499999999999,237842312.29999998,83.10284999999999,184.6507494421438,103,4,1,5,0,0
Panama,PAN,2020,Fruits & Vegetables,81481.2,167.501,311611629.0,3.684,13985.3,21.18,45.4698,84.59012,20.52,10.0,10.0,1.0,0.0,1.0,0.979,2.055701192422301,3.251261,75.585,36.838,13.985,73.98,72052.03333333334,143.93766666666667,0.2695846313878176,0.1429774993171264,Americas,Latin America and the Caribbean,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,1.544152445735471,9.545833558055214,11.308139870467153,5.126941684492907,0.26958463138781763,0.14297749931712647,3824.3377490758608,3.2510675685194603,72052.03333333334,143.93766666666667,268817901.0333333,75.59568,202.18075475960944,103,4,1,5,0,0
Panama,PAN,2021,Fruits & Vegetables,82423.4,227.501,308751190.0,3.699,14838.4,22.26,61.5114,83.479706,21.05,11.0,11.0,1.0,0.9511,0.309,1.257,2.760150636833715,4.14542,77.85,40.684,14.838,70.45,78835.83333333333,181.98799999999997,0.2851335059561801,0.1723432365235757,Americas,Latin America and the Caribbean,Northern,High income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,1.5473497201206787,9.60504108463716,11.319636788568578,5.431540586692298,0.2851335059561801,0.1723432365235757,3745.9166935603243,4.144879454098856,78835.83333333333,181.98799999999997,294403301.0333333,77.86395,213.80821454402317,103,4,1,5,0,0
Panama,PAN,2022,Fruits & Vegetables,59771.3,191.417,229425020.4,3.713,15357.7,16.54,51.5489,61.784472,21.69,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,3.20249015832013,3.356539,80.527,44.56,15.358,76.9,74558.63333333332,195.473,0.2506538791377224,0.1385019243111515,Americas,Latin America and the Caribbean,Northern,High income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,1.5503246479415937,9.639437367703218,10.998297621921164,5.259664891916662,0.25065387913772247,0.1385019243111516,3838.3809687927146,3.356830221280641,74558.63333333332,195.47299999999998,283262613.1333333,80.53497,159.43629406181122,103,4,1,5,0,0
Panama,PAN,2023,Fruits & Vegetables,71385.6,202.045,290448789.4,3.728,15833.8,18.99,54.1942,77.90663,23.53,13.0,13.0,0.0,-0.5878,-0.809,1.241,2.830332728169266,3.422685,87.722,48.466,15.834,73.77,71193.43333333333,206.98766666666663,0.2784943757366082,0.1629853886295416,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.5535022801037972,9.66996532864353,11.175865455644479,5.31342762935239,0.27849437573660824,0.16298538862954168,4068.730800049309,3.42284354808535,71193.43333333333,206.98766666666666,276208333.26666665,87.71984,183.6326415909406,103,4,1,5,0,0
Panama,PAN,2010,Grains & Cereals,50596.6,35.281,70787859.4,3.54,10559.6,14.2,9.9674,19.998706,19.47,0.0,0.0,0.0,0.0,1.0,1.118,0.6972998185648838,0.943924,68.922,0.0,10.56,90.33,50596.6,35.281,0.2042895615554505,0.0352170458447459,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.5129270120532565,9.26488537382798,10.83165942332064,3.5912941882628826,0.20428956155545058,0.03521704584474594,1399.0635615831895,0.9438221315950376,50596.6,35.281,70787859.4,68.9238,131.5613723083573,103,5,1,5,0,0
Panama,PAN,2011,Grains & Cereals,48727.4,40.979,66496698.8,3.554,11003.1,13.91,11.5311,18.711538,18.75,1.0,1.0,0.0,0.9511,0.309,1.319,0.840984743696565,1.047987,66.619,3.554,11.003,90.26,49662.0,38.129999999999995,0.1871100306388384,0.0352641909992366,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.5160059676415478,9.30602320960768,10.794017301315332,3.737169493241686,0.1871100306388384,0.035264190999236694,1364.6674930326674,1.047921794301516,49662.0,38.129999999999995,68642279.1,66.6375,129.44678284564284,103,5,1,5,0,0
Panama,PAN,2012,Grains & Cereals,44949.3,35.3,58186656.3,3.568,11388.2,12.09,9.8935,16.307939,17.88,2.0,2.0,0.0,0.5878,-0.809,1.257,0.7853292487313484,0.868751,63.811,7.136,11.388,91.55,48091.1,37.18666666666667,0.1733566536052574,0.0310582778228939,Americas,Latin America and the Caribbean,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,1.5190754723537092,9.340420816924446,10.713312713959809,3.591817741270805,0.17335665360525748,0.03105827782289391,1294.495271339042,0.8687499128789039,48091.1,37.18666666666667,65157071.5,63.79584,112.92568767661655,103,5,1,5,0,0
Panama,PAN,2013,Grains & Cereals,42211.9,33.872,60890376.3,3.582,11786.8,12.0,9.4555,16.997718,19.18,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,0.8024277514160698,0.802208,68.725,10.747,11.787,91.61,45296.2,36.71699999999999,0.1741373349977599,0.03144971175121,Americas,Latin America and the Caribbean,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,1.5221355840313038,9.37482037730714,10.650481140515081,3.5516842149360914,0.17413733499775996,0.03144971175121005,1442.4931429288897,0.8022677688241739,45296.200000000004,36.71699999999999,61857910.46666666,68.70276,112.49784452768569,103,5,1,5,0,0
Panama,PAN,2014,Grains & Cereals,48298.3,37.276,67009424.7,3.597,12211.1,13.41,10.3642,18.631343,20.81,4.0,4.0,0.0,-0.9511,0.309,1.15,0.7717869987142404,0.848755,74.841,14.386,12.211,90.7,45153.166666666664,35.48266666666667,0.1869208105140658,0.0368636432862005,Americas,Latin America and the Caribbean,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,1.525403916824091,9.410182542488126,10.78517234678202,3.6448230679170166,0.18692081051406578,0.036863643286200565,1387.4075215897867,0.8486606730541657,45153.166666666664,35.48266666666667,62028819.1,74.85356999999999,126.19054789476577,103,5,1,5,0,0
Panama,PAN,2015,Grains & Cereals,45812.2,25.641,67462915.9,3.611,12638.5,12.59,7.1008,18.682701,21.81,5.0,5.0,0.0,0.0,1.0,0.93,0.5596980716926931,0.561842,78.766,18.055,12.639,91.68,45440.8,32.263,0.1846372722876027,0.0321008859949697,Americas,Latin America and the Caribbean,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,1.5284447532245686,9.444582109956427,10.732327538184853,3.28245138250521,0.18463727228760277,0.03210088599496972,1472.5971662570234,0.5618390712215766,45440.799999999996,32.263,65120905.63333333,78.75591,118.9072887643514,103,5,1,5,0,0
Panama,PAN,2016,Grains & Cereals,50828.8,29.619,65597173.2,3.625,13042.9,13.83,8.1698,18.093641,20.17,6.0,6.0,0.0,0.9511,0.309,0.914,0.5827208196927726,0.626377,73.114,21.753,13.043,91.02,48313.100000000006,30.845333333333333,0.1929997493943697,0.0330572885858101,Americas,Latin America and the Caribbean,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,1.5314763709643886,9.47607587051981,10.836238075748966,3.4216207313030336,0.19299974939436973,0.033057288585810106,1290.5512858851675,0.6264526003181543,48313.100000000006,30.845333333333333,66689837.93333334,73.11625000000001,131.054129289289,103,5,1,5,0,0
Panama,PAN,2017,Grains & Cereals,43596.8,24.841,64091479.7,3.64,13538.6,12.51,6.8246,17.607894,21.39,7.0,7.0,0.0,0.5878,-0.809,0.98,0.5697895258367587,0.504085,77.874,25.48,13.539,91.87,46745.93333333333,26.700333333333333,0.1811419846059561,0.0305048321933368,Americas,Latin America and the Caribbean,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,1.534714366238164,9.5133740039324,10.682761969348446,3.25196237785599,0.18114198460595612,0.030504832193336853,1470.0959634652083,0.5040735784682722,46745.93333333333,26.700333333333333,65717189.6,77.8596,119.01230878919432,103,5,1,5,0,0
Panama,PAN,2018,Grains & Cereals,51456.5,31.491,75717212.7,3.654,14026.0,13.47,8.6171,20.718964,23.14,8.0,8.0,0.0,-0.5878,-0.809,0.965,0.6119926539892919,0.614366,84.565,29.236,14.026,90.82,48627.36666666667,28.650333333333332,0.2005942609610233,0.0371062957333239,Americas,Latin America and the Caribbean,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,1.5377270648801,9.54873932271967,10.848511503233155,3.480963127908493,0.20059426096102337,0.037106295733323906,1471.480040422493,0.614446499428577,48627.36666666667,28.650333333333332,68468621.86666667,84.55356,128.62151867703398,103,5,1,5,0,0
Panama,PAN,2019,Grains & Cereals,46347.4,26.938,67533102.7,3.669,14432.7,12.67,7.3418,18.405872,22.65,9.0,9.0,0.0,-0.9511,0.309,0.951,0.581219226968503,0.508695,83.113,33.022,14.433,91.62,47133.56666666667,27.756666666666664,0.1835211346241644,0.0318409677346909,Americas,Latin America and the Caribbean,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,1.5409449159888,9.577321029156835,10.743942050441325,3.329987769305359,0.18352113462416447,0.03184096773469091,1457.1066057642931,0.5087097394024358,47133.56666666667,27.756666666666664,69113931.7,83.10284999999999,121.34465743941709,103,5,1,5,0,0
Panama,PAN,2020,Grains & Cereals,52738.2,32.473,75047982.1,3.684,13985.3,14.57,8.8151,20.372532,20.52,10.0,10.0,1.0,0.0,1.0,0.979,0.6157396346481299,0.630314,75.585,36.838,13.985,90.37,50180.7,30.30066666666666,0.1744869762234356,0.0277186902485659,Americas,Latin America and the Caribbean,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,1.544152445735471,9.545833558055214,10.87311429103986,3.5107391437132045,0.17448697622343565,0.027718690248565964,1423.0288879787327,0.6302763395593604,50180.700000000004,30.30066666666666,72766099.16666667,75.59568,139.0827949408645,103,5,1,5,0,0
Panama,PAN,2021,Grains & Cereals,51811.5,40.482,73048844.5,3.699,14838.4,14.14,10.9455,19.750842,21.05,11.0,11.0,1.0,0.9511,0.309,1.257,0.7813323296951449,0.737645,77.85,40.684,14.838,90.18,50299.03333333333,33.297666666666665,0.1792354433795333,0.030667113115755,Americas,Latin America and the Caribbean,Northern,High income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,1.5473497201206787,9.60504108463716,10.855386711877651,3.7252595982066867,0.1792354433795333,0.030667113115755054,1409.8963454059426,0.737548450603865,50299.03333333333,33.297666666666665,71876643.10000001,77.86395,135.81528093676943,103,5,1,5,0,0
Panama,PAN,2022,Grains & Cereals,42327.5,37.834,55598176.1,3.713,15357.7,11.48,10.1887,14.972665,21.69,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,0.893839702321186,0.663427,80.527,44.56,15.358,91.87,48959.06666666667,36.92966666666666,0.1775024479842658,0.0273752164352597,Americas,Latin America and the Caribbean,Northern,High income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,1.5503246479415937,9.639437367703218,10.653215897026014,3.659296151572262,0.17750244798426582,0.027375216435259725,1313.5237398854174,0.6634850331576181,48959.06666666667,36.92966666666666,67898334.23333333,80.53497,110.66074098123295,103,5,1,5,0,0
Panama,PAN,2023,Grains & Cereals,42861.4,30.521,58368197.2,3.728,15833.8,11.61,8.1866,15.656011,23.53,13.0,13.0,0.0,-0.5878,-0.809,1.241,0.7120859327973421,0.517032,87.722,48.466,15.834,92.15,45666.8,36.279,0.1672138195405944,0.0246206391960317,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.5535022801037972,9.66996532864353,10.665750263726752,3.450653990374748,0.16721381954059447,0.024620639196031784,1361.789330259861,0.5170561406177484,45666.799999999996,36.278999999999996,62338405.93333334,87.71984,112.26829746555137,103,5,1,5,0,0
Panama,PAN,2010,Meat & Seafood,36109.1,467.43,1036688949.0,3.54,10559.6,10.64,132.0565,292.881258,19.47,0.0,0.0,0.0,0.0,1.0,1.118,12.944936317991864,12.505831,68.922,0.0,10.56,40.04,36109.1,467.43,0.1457946227051209,0.46658268584251,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.5129270120532565,9.26488537382798,10.494327883583647,6.149386677494962,0.1457946227051209,0.46658268584251,28709.908277968712,12.504486238243485,36109.1,467.43,1036688949.0,68.9238,98.57838037752971,103,6,1,5,0,0
Panama,PAN,2011,Meat & Seafood,33709.4,463.68,847877201.0,3.554,11003.1,9.04,130.4751,238.584572,18.75,1.0,1.0,0.0,0.9511,0.309,1.319,13.75521367927047,11.85804,66.619,3.554,11.003,46.43,34909.25,465.555,0.1294418923812241,0.3990165714762701,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.5160059676415478,9.30602320960768,10.425561674072865,6.141348996645274,0.1294418923812241,0.3990165714762701,25152.545017116885,11.857301973735986,34909.25,465.555,942283075.0,66.6375,84.12644981485342,103,6,1,5,0,0
Panama,PAN,2012,Meat & Seafood,37217.8,490.025,958940965.5,3.568,11388.2,10.45,137.339,268.761811,17.88,2.0,2.0,0.0,0.5878,-0.809,1.257,13.166414994975522,12.059761,63.811,7.136,11.388,41.48,35678.76666666667,473.71166666666664,0.1435384591650982,0.4311425662935861,Americas,Latin America and the Caribbean,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,1.5190754723537092,9.340420816924446,10.524569288945708,6.196495042995265,0.14353845916509828,0.4311425662935861,25765.6542165308,12.059750029985407,35678.76666666667,473.71166666666664,947835705.1666666,63.79584,97.60739753686046,103,6,1,5,0,0
